task_name,raw_excel_path,target_chembl_id,target_organism,target_pref_name,assay_type,standard_type,molecules_num,processed_data_dir
B_CHEMBL3983_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target139.csv,CHEMBL3983,Homo sapiens,Dual specificity protein kinase TTK,B,IC50,1334,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target139
B_CHEMBL2148_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target198.csv,CHEMBL2148,Homo sapiens,Tyrosine-protein kinase JAK3,B,IC50,3463,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target198
B_CHEMBL5284_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target87.csv,CHEMBL5284,Homo sapiens,CaM-kinase kinase beta,B,IC50,114,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target87
B_CHEMBL5314_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target34.csv,CHEMBL5314,Homo sapiens,Tyrosine-protein kinase receptor TYRO3,B,IC50,356,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target34
B_CHEMBL3835_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target204.csv,CHEMBL3835,Homo sapiens,Serine/threonine-protein kinase NEK2,B,IC50,189,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target204
B_CHEMBL3038471_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target109.csv,CHEMBL3038471,Homo sapiens,CDK3/Cyclin E,B,IC50,104,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target109
B_CHEMBL2096618_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target31.csv,CHEMBL2096618,Homo sapiens,Bcr/Abl fusion protein,B,IC50,549,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target31
B_CHEMBL3553_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target22.csv,CHEMBL3553,Homo sapiens,Tyrosine-protein kinase TYK2,B,IC50,1483,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target22
B_CHEMBL2431_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target171.csv,CHEMBL2431,Homo sapiens,Serine/threonine-protein kinase AKT2,B,IC50,991,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target171
B_CHEMBL4523_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target59.csv,CHEMBL4523,Homo sapiens,Serine/threonine-protein kinase PIM2,B,IC50,2210,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target59
B_CHEMBL2358_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target49.csv,CHEMBL2358,Homo sapiens,Casein kinase II beta,B,IC50,183,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target49
B_CHEMBL4203_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target38.csv,CHEMBL4203,Homo sapiens,Dual specificity protein kinase CLK4,B,IC50,254,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target38
B_CHEMBL4523992_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target52.csv,CHEMBL4523992,Homo sapiens,Serine/threonine-protein kinase LATS,B,IC50,192,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target52
B_CHEMBL4898_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target84.csv,CHEMBL4898,Homo sapiens,Neurotrophic tyrosine kinase receptor type 2,B,IC50,464,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target84
B_CHEMBL3301391_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target104.csv,CHEMBL3301391,Homo sapiens,JAK1/TYK2,B,IC50,148,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target104
B_CHEMBL4718_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target88.csv,CHEMBL4718,Homo sapiens,MAP kinase-interacting serine/threonine-protein kinase MNK1,B,IC50,430,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target88
B_CHEMBL5776_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target103.csv,CHEMBL5776,Homo sapiens,Mitogen-activated protein kinase kinase kinase 7,B,IC50,225,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target103
B_CHEMBL3587_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target189.csv,CHEMBL3587,Homo sapiens,Dual specificity mitogen-activated protein kinase kinase 1,B,IC50,837,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target189
B_CHEMBL5719_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target136.csv,CHEMBL5719,Homo sapiens,Cell division protein kinase 8,B,IC50,272,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target136
B_CHEMBL3836_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target155.csv,CHEMBL3836,Homo sapiens,LIM domain kinase 1,B,IC50,298,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target155
B_CHEMBL2276_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target89.csv,CHEMBL2276,Homo sapiens,c-Jun N-terminal kinase 1,B,IC50,1464,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target89
B_CHEMBL3883323_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target91.csv,CHEMBL3883323,Homo sapiens,Cyclin-C/Cyclin-dependent kinase 19,B,IC50,100,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target91
B_CHEMBL5938_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target102.csv,CHEMBL5938,Homo sapiens,Serine/threonine-protein kinase PLK2,B,IC50,190,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target102
B_CHEMBL2096667_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target144.csv,CHEMBL2096667,Homo sapiens,"c-Jun N-terminal kinase, JNK",B,IC50,172,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target144
B_CHEMBL3905_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target76.csv,CHEMBL3905,Homo sapiens,Tyrosine-protein kinase Lyn,B,IC50,303,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target76
B_CHEMBL2803_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target119.csv,CHEMBL2803,Homo sapiens,Tyrosine-protein kinase ZAP-70,B,IC50,253,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target119
B_CHEMBL4070_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target26.csv,CHEMBL4070,Homo sapiens,Casein kinase II alpha (prime),B,IC50,159,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target26
B_CHEMBL2938_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target10.csv,CHEMBL2938,Homo sapiens,Protein kinase C gamma,B,IC50,200,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target10
B_CHEMBL6144_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target98.csv,CHEMBL6144,Homo sapiens,G protein-coupled receptor kinase 6,B,IC50,164,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target98
B_CHEMBL301_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target191.csv,CHEMBL301,Homo sapiens,Cyclin-dependent kinase 2,B,IC50,1896,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target191
B_CHEMBL4106169_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target54.csv,CHEMBL4106169,Homo sapiens,CDK12/Cyclin K,B,IC50,472,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target54
B_CHEMBL3038472_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target108.csv,CHEMBL3038472,Homo sapiens,CDK4/Cyclin D3,B,IC50,154,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target108
B_CHEMBL4282_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target5.csv,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,B,IC50,3543,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target5
B_CHEMBL5932_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target64.csv,CHEMBL5932,Homo sapiens,LIM domain kinase 2,B,IC50,194,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target64
B_CHEMBL3116_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target107.csv,CHEMBL3116,Homo sapiens,Cyclin-dependent kinase 9,B,IC50,1001,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target107
B_CHEMBL2094115_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target193.csv,CHEMBL2094115,Homo sapiens,MAP kinase p38,B,IC50,398,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target193
B_CHEMBL2147_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target205.csv,CHEMBL2147,Homo sapiens,Serine/threonine-protein kinase PIM1,B,IC50,3171,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target205
B_CHEMBL5543_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target156.csv,CHEMBL5543,Homo sapiens,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,B,IC50,446,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target156
B_CHEMBL3024_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target115.csv,CHEMBL3024,Homo sapiens,Serine/threonine-protein kinase PLK1,B,IC50,1080,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target115
B_CHEMBL2345_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target201.csv,CHEMBL2345,Homo sapiens,Ribosomal protein S6 kinase alpha 3,B,IC50,445,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target201
B_CHEMBL4722_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target2.csv,CHEMBL4722,Homo sapiens,Serine/threonine-protein kinase Aurora-A,B,IC50,2945,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target2
B_CHEMBL3038491_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target123.csv,CHEMBL3038491,Homo sapiens,JAK3/JAK1,B,IC50,145,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target123
B_CHEMBL4267_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target105.csv,CHEMBL4267,Homo sapiens,TGF-beta receptor type II,B,IC50,121,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target105
B_CHEMBL3973_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target118.csv,CHEMBL3973,Homo sapiens,Fibroblast growth factor receptor 4,B,IC50,1285,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target118
B_CHEMBL3529_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target185.csv,CHEMBL3529,Homo sapiens,Inhibitor of nuclear factor kappa B kinase epsilon subunit,B,IC50,359,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target185
B_CHEMBL1868_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target209.csv,CHEMBL1868,Homo sapiens,Vascular endothelial growth factor receptor 1,B,IC50,977,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target209
B_CHEMBL3385_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target73.csv,CHEMBL3385,Homo sapiens,MAP kinase ERK1,B,IC50,158,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target73
B_CHEMBL5285_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target75.csv,CHEMBL5285,Homo sapiens,Mitogen-activated protein kinase kinase kinase 5,B,IC50,487,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target75
B_CHEMBL1955_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target46.csv,CHEMBL1955,Homo sapiens,Vascular endothelial growth factor receptor 3,B,IC50,466,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target46
B_CHEMBL3861_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target47.csv,CHEMBL3861,Homo sapiens,Pyruvate dehydrogenase kinase isoform 2,B,IC50,752,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target47
B_CHEMBL4578_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target94.csv,CHEMBL4578,Homo sapiens,Maternal embryonic leucine zipper kinase,B,IC50,893,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target94
B_CHEMBL331_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target188.csv,CHEMBL331,Homo sapiens,Cyclin-dependent kinase 4,B,IC50,1012,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target188
B_CHEMBL203_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target36.csv,CHEMBL203,Homo sapiens,Epidermal growth factor receptor erbB1,B,IC50,9871,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target36
B_CHEMBL3834_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target211.csv,CHEMBL3834,Homo sapiens,Tyrosine-protein kinase BMX,B,IC50,192,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target211
B_CHEMBL4224_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target60.csv,CHEMBL4224,Homo sapiens,Dual specificty protein kinase CLK1,B,IC50,346,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target60
B_CHEMBL4630_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target178.csv,CHEMBL4630,Homo sapiens,Serine/threonine-protein kinase Chk1,B,IC50,1969,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target178
B_CHEMBL2095191_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target183.csv,CHEMBL2095191,Homo sapiens,Casein kinase II,B,IC50,351,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target183
B_CHEMBL5749_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target159.csv,CHEMBL5749,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 1,B,IC50,130,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target159
B_CHEMBL3717_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target69.csv,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,B,IC50,4234,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target69
B_CHEMBL4079_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target19.csv,CHEMBL4079,Homo sapiens,G-protein coupled receptor kinase 2,B,IC50,267,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target19
B_CHEMBL5122_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target141.csv,CHEMBL5122,Homo sapiens,Discoidin domain-containing receptor 2,B,IC50,254,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target141
B_CHEMBL1907605_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target57.csv,CHEMBL1907605,Homo sapiens,Cyclin-dependent kinase 2/cyclin E1,B,IC50,1070,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target57
B_CHEMBL2527_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target117.csv,CHEMBL2527,Homo sapiens,Serine/threonine-protein kinase Chk2,B,IC50,646,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target117
B_CHEMBL5407_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target149.csv,CHEMBL5407,Homo sapiens,Serine/threonine-protein kinase PIM3,B,IC50,1010,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target149
B_CHEMBL3038469_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target66.csv,CHEMBL3038469,Homo sapiens,CDK2/Cyclin A,B,IC50,868,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target66
B_CHEMBL5464_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target6.csv,CHEMBL5464,Homo sapiens,Receptor-interacting serine/threonine-protein kinase 1,B,IC50,463,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target6
B_CHEMBL308_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target172.csv,CHEMBL308,Homo sapiens,Cyclin-dependent kinase 1,B,IC50,1075,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target172
B_CHEMBL5888_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target95.csv,CHEMBL5888,Homo sapiens,Mitogen-activated protein kinase kinase kinase 14,B,IC50,197,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target95
B_CHEMBL2111377_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target93.csv,CHEMBL2111377,Homo sapiens,CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase),B,IC50,285,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target93
B_CHEMBL2250_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target24.csv,CHEMBL2250,Homo sapiens,Tyrosine-protein kinase BLK,B,IC50,102,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target24
B_CHEMBL6167_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target121.csv,CHEMBL6167,Homo sapiens,Serine/threonine-protein kinase LATS1,B,IC50,273,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target121
B_CHEMBL6166_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target86.csv,CHEMBL6166,Homo sapiens,Mitogen-activated protein kinase kinase kinase kinase 4,B,IC50,216,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target86
B_CHEMBL1981_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target170.csv,CHEMBL1981,Homo sapiens,Insulin receptor,B,IC50,753,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target170
B_CHEMBL2093867_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target181.csv,CHEMBL2093867,Homo sapiens,Protein kinase C (PKC),B,IC50,244,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target181
B_CHEMBL5014_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target21.csv,CHEMBL5014,Homo sapiens,Serine/threonine-protein kinase RIPK2,B,IC50,248,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target21
B_CHEMBL3009_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target187.csv,CHEMBL3009,Homo sapiens,Receptor protein-tyrosine kinase erbB-4,B,IC50,214,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target187
B_CHEMBL3980_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target27.csv,CHEMBL3980,Homo sapiens,Serine/threonine-protein kinase 17B,B,IC50,133,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target27
B_CHEMBL4439_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target199.csv,CHEMBL4439,Homo sapiens,TGF-beta receptor type I,B,IC50,1224,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target199
B_CHEMBL2971_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target4.csv,CHEMBL2971,Homo sapiens,Tyrosine-protein kinase JAK2,B,IC50,5478,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target4
B_CHEMBL2208_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target23.csv,CHEMBL2208,Homo sapiens,MAP kinase-activated protein kinase 2,B,IC50,894,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target23
B_CHEMBL4128_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target169.csv,CHEMBL4128,Homo sapiens,Tyrosine-protein kinase TIE-2,B,IC50,1079,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target169
B_CHEMBL3045_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target14.csv,CHEMBL3045,Homo sapiens,Protein kinase C beta,B,IC50,635,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target14
B_CHEMBL2742_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target124.csv,CHEMBL2742,Homo sapiens,Fibroblast growth factor receptor 3,B,IC50,2306,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target124
B_CHEMBL3797_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target137.csv,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,B,IC50,390,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target137
B_CHEMBL2695_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target97.csv,CHEMBL2695,Homo sapiens,Focal adhesion kinase 1,B,IC50,1591,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target97
B_CHEMBL2835_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target12.csv,CHEMBL2835,Homo sapiens,Tyrosine-protein kinase JAK1,B,IC50,4002,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target12
B_CHEMBL3778_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target37.csv,CHEMBL3778,Homo sapiens,Interleukin-1 receptor-associated kinase 4,B,IC50,2197,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target37
B_CHEMBL2689_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target33.csv,CHEMBL2689,Homo sapiens,Macrophage-stimulating protein receptor,B,IC50,122,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target33
B_CHEMBL4179_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target200.csv,CHEMBL4179,Homo sapiens,c-Jun N-terminal kinase 2,B,IC50,630,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target200
B_CHEMBL4895_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target48.csv,CHEMBL4895,Homo sapiens,Tyrosine-protein kinase receptor UFO,B,IC50,786,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target48
B_CHEMBL4376_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target129.csv,CHEMBL4376,Homo sapiens,Dual-specificity tyrosine-phosphorylation regulated kinase 2,B,IC50,213,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target129
B_CHEMBL2096665_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target15.csv,CHEMBL2096665,Homo sapiens,Pyruvate dehydrogenase kinase,B,IC50,440,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target15
B_CHEMBL258_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target82.csv,CHEMBL258,Homo sapiens,Tyrosine-protein kinase LCK,B,IC50,1863,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target82
B_CHEMBL2598_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target20.csv,CHEMBL2598,Homo sapiens,Protein kinase C iota,B,IC50,560,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target20
B_CHEMBL5469_IC50,./data/ChEMBL_data/in_vitro/B/Targets_Kinase/IC50/IC50_target132.csv,CHEMBL5469,Homo sapiens,Protein tyrosine kinase 2 beta,B,IC50,264,./data/ChEMBL_data/Datasets/norm_pValue/B/Targets_Kinase/IC50/IC50_target132
